merchant_id,industry,tier,region,plan,tenure_months,avg_monthly_txn,avg_ticket_size,monthly_revenue,days_since_last_txn,revenue_trend_pct,support_tickets_90d,avg_resolution_hours,satisfaction_score,failed_payments_90d,account_manager_calls_90d,features_adopted,integration_active,churned
M102713,Retail,Medium,East,Plus,14,360,41.1,14796.0,24,25.2,3,13.4,7.4,2,1,3,0,1
M102714,Travel,Small,South,Plus,24,30,83.36,2500.8,5,-1.2,1,5.7,7.9,1,0,1,0,0
M102715,Retail,Small,North,Plus,33,38,32.620000000000005,1239.56,24,-1.8,1,5.1,3.6,3,0,5,0,0
M102716,Services,Medium,North,Plus,23,216,49.26,10640.16,17,-13.7,1,13.6,7.2,0,2,8,0,0
M102717,Health,Enterprise,South,Standard,37,1759,43.74,76938.66,18,29.2,1,11.9,8.0,0,2,1,0,0
M102718,Retail,Small,South,Standard,48,42,128.37,5391.54,21,3.7,2,4.6,5.1,1,1,1,1,1
M102719,Services,Small,East,Plus,32,42,35.79,1503.18,7,-1.1,4,10.9,8.0,0,1,1,1,1
M102720,Services,Medium,East,Plus,27,123,78.41,9644.43,5,4.2,3,37.1,5.9,0,2,7,1,0
M102721,eCommerce,Small,South,Plus,57,29,70.9,2056.1,5,5.9,3,18.9,8.9,0,1,2,0,0
M102722,Food & Beverage,Small,East,Plus,58,59,27.37,1614.83,30,-1.5,0,5.6,6.7,2,0,4,1,1
M102723,Food & Beverage,Enterprise,West,Plus,59,580,105.59,61242.2,29,29.2,2,9.8,7.4,0,2,1,1,0
M102724,Retail,Medium,East,Plus,1,352,112.26,39515.52,2,29.0,4,15.3,7.4,1,0,8,1,0
M102725,eCommerce,Enterprise,West,Plus,50,1429,63.51,90755.79,15,3.5,1,8.6,2.7,0,1,7,1,0
M102726,eCommerce,Medium,South,Plus,54,169,57.84,9774.96,11,-15.7,3,28.9,5.6,0,2,5,1,0
M102727,Retail,Small,West,Standard,48,30,19.54,586.2,7,8.6,0,14.6,7.0,0,0,7,1,0
M102728,Food & Beverage,Enterprise,South,Standard,45,2330,25.11,58506.3,33,-11.7,1,18.7,2.9,0,2,2,1,1
M102729,Travel,Small,North,Standard,22,66,48.53,3202.98,38,32.8,3,22.4,7.6,3,2,4,0,1
M102730,Retail,Small,North,Plus,43,38,33.22,1262.36,18,36.0,1,15.8,6.9,0,3,8,0,1
M102731,Food & Beverage,Enterprise,North,Plus,35,1258,89.8,112968.4,10,17.3,0,16.1,6.9,2,2,5,1,0
M102732,Services,Medium,West,Standard,50,175,24.55,4296.25,12,-24.1,2,26.9,7.4,0,2,3,1,0
M102733,Food & Beverage,Enterprise,North,Standard,21,1258,23.29,29298.82,6,-8.8,2,19.1,6.0,2,0,5,1,1
M102734,Retail,Small,West,Plus,44,32,74.66,2389.12,12,-3.0,1,4.8,7.4,0,0,8,0,1
M102735,Food & Beverage,Enterprise,West,Standard,47,1167,68.28,79682.76,8,-17.0,0,30.7,7.4,0,1,1,0,1
M102736,Retail,Medium,South,Plus,50,415,61.05,25335.75,36,-5.2,1,2.8,7.5,1,1,8,1,1
M102737,Services,Medium,West,Standard,11,213,83.53,17791.89,3,6.6,4,19.0,3.7,0,0,4,1,1
M102738,eCommerce,Enterprise,West,Standard,51,832,39.18,32597.76,27,13.1,4,16.1,6.9,0,5,1,0,0
M102739,Services,Small,West,Standard,13,25,44.86,1121.5,8,29.8,1,8.1,7.3,1,1,8,0,1
M102740,Retail,Medium,South,Standard,56,230,67.13,15439.9,24,1.0,4,23.7,7.9,0,0,5,1,0
M102741,eCommerce,Medium,South,Standard,3,169,63.31,10699.39,14,-5.1,0,9.1,6.6,1,3,2,0,1
M102742,Retail,Medium,North,Standard,14,240,34.8,8352.0,28,-26.9,4,19.6,5.1,0,2,2,0,1
M102743,eCommerce,Enterprise,West,Standard,36,681,97.7,66533.7,5,9.1,2,5.6,5.8,0,2,1,0,0
M102744,Food & Beverage,Medium,West,Standard,33,280,27.83,7792.4,10,-8.5,2,23.7,8.7,1,0,5,1,0
M102745,eCommerce,Small,East,Plus,41,28,46.9,1313.2,12,-3.1,1,21.2,7.0,0,1,3,0,1
M102746,Retail,Small,North,Standard,24,41,28.98,1188.18,16,-10.9,2,12.7,9.2,0,2,3,0,1
M102747,Retail,Enterprise,West,Standard,1,1066,168.33,179439.78,16,-10.3,3,8.3,9.6,1,0,5,1,0
M102748,Food & Beverage,Enterprise,South,Standard,37,2190,58.7,128553.0,6,17.3,0,22.3,5.3,0,0,8,1,1
M102749,Retail,Enterprise,East,Premium,31,1274,32.04,40818.96,5,0.3,0,1.8,6.2,1,0,7,1,1
M102750,Retail,Small,East,Plus,31,79,43.94,3471.26,13,35.9,1,11.9,6.8,1,1,1,1,0
M102751,eCommerce,Small,North,Premium,23,49,66.61,3263.89,15,-23.1,2,10.5,8.1,2,1,3,1,1
M102752,eCommerce,Medium,North,Premium,53,362,89.46,32384.52,12,29.0,1,15.1,4.6,0,0,2,1,0
M102753,Retail,Medium,North,Standard,47,204,33.84,6903.36,3,-9.3,2,10.4,7.8,0,1,3,0,1
M102754,Travel,Small,West,Plus,11,45,115.37,5191.65,15,0.3,4,24.1,7.0,1,0,8,0,0
M102755,eCommerce,Medium,West,Standard,3,337,57.47,19367.39,21,12.4,1,4.8,5.6,0,0,3,1,1
M102756,Travel,Small,South,Premium,11,55,75.03,4126.65,18,24.1,4,27.3,4.5,1,1,6,1,1
M102757,eCommerce,Small,South,Standard,3,48,42.08,2019.84,14,25.0,2,11.7,7.7,1,2,7,0,0
M102758,Services,Small,South,Standard,42,36,103.68,3732.48,17,24.5,0,6.7,10.0,0,3,3,0,0
M102759,Services,Small,South,Premium,37,38,69.32,2634.16,8,-3.1,2,16.0,6.3,0,0,4,1,1
M102760,Services,Small,East,Premium,28,60,40.36,2421.6,34,41.4,2,20.9,7.1,0,1,7,1,0
M102761,Travel,Enterprise,South,Premium,35,1922,45.28,87028.16,11,15.1,5,14.7,5.9,1,6,3,0,0
M102762,Retail,Medium,East,Standard,48,179,91.29,16340.91,22,-60.0,3,12.9,7.3,0,0,6,0,1
M102763,Food & Beverage,Enterprise,South,Standard,50,925,72.8,67340.0,13,2.8,0,5.2,6.3,0,0,2,0,1
M102764,Retail,Small,East,Standard,26,29,47.85,1387.65,28,-6.3,2,4.0,7.0,0,1,8,0,0
M102765,Health,Small,West,Standard,35,53,88.61,4696.33,10,-4.8,2,8.8,10.0,0,2,2,0,0
M102766,Food & Beverage,Small,North,Standard,35,29,65.42,1897.18,29,16.1,2,12.8,7.1,1,2,6,0,0
M102767,Services,Medium,North,Standard,57,293,17.7,5186.1,36,8.9,2,10.0,4.6,1,3,8,1,0
M102768,eCommerce,Small,East,Plus,45,48,52.89,2538.72,8,-12.8,3,11.3,8.1,0,0,2,1,0
M102769,Health,Medium,North,Standard,19,182,90.21,16418.22,27,35.2,0,3.6,9.2,0,1,4,0,0
M102770,Retail,Medium,North,Plus,53,380,134.52,51117.6,42,-26.2,1,5.4,8.4,0,3,8,1,0
M102771,eCommerce,Enterprise,West,Premium,24,719,30.29,21778.51,19,-27.6,1,4.7,7.1,0,1,1,1,0
M102772,Travel,Small,South,Plus,45,72,87.05,6267.6,32,-21.8,0,10.6,5.6,0,2,3,0,0
M102773,Retail,Small,East,Standard,58,45,57.25,2576.25,37,11.9,1,15.2,5.4,1,1,8,0,0
M102774,eCommerce,Small,West,Standard,48,19,27.37,520.03,29,10.2,3,14.6,6.6,1,1,2,0,1
M102775,Food & Beverage,Small,North,Standard,7,70,28.73,2011.1,9,-15.8,1,15.8,6.2,1,1,8,1,0
M102776,Services,Medium,South,Plus,13,309,30.95,9563.55,21,-11.0,1,5.3,6.4,0,1,6,0,0
M102777,Services,Small,North,Standard,47,34,22.64,769.76,23,2.0,0,10.0,9.0,0,1,2,0,0
M102778,Retail,Medium,South,Standard,8,157,25.97,4077.29,3,-21.4,3,10.4,8.6,2,1,2,1,1
M102779,Retail,Small,North,Premium,1,23,58.5,1345.5,14,19.7,2,11.2,9.1,0,3,3,1,0
M102780,Retail,Enterprise,West,Plus,16,2795,17.48,48856.6,17,36.6,1,3.5,6.2,2,0,5,1,0
M102781,Retail,Enterprise,South,Premium,29,869,34.15,29676.35,22,-1.8,3,7.0,5.8,0,0,8,1,0
M102782,Services,Small,North,Standard,8,26,45.56,1184.56,7,9.7,2,12.8,7.1,0,1,7,0,0
M102783,Food & Beverage,Medium,North,Premium,10,242,34.260000000000005,8290.92,13,4.5,1,6.4,7.9,0,0,1,0,0
M102784,Retail,Small,North,Standard,20,23,24.29,558.67,18,32.2,1,6.7,7.4,0,0,5,1,0
M102785,eCommerce,Medium,North,Standard,36,156,56.23,8771.88,11,44.8,2,10.6,7.6,0,1,3,0,0
M102786,eCommerce,Enterprise,North,Premium,33,1700,33.86,57562.0,3,-5.7,2,16.6,9.3,0,0,5,0,1
M102787,Services,Medium,East,Premium,48,259,35.41,9171.19,35,2.8,2,20.6,6.2,1,1,4,0,1
M102788,Health,Medium,West,Standard,58,192,51.52,9891.84,52,21.0,2,4.2,8.7,0,0,5,1,0
M102789,Food & Beverage,Small,West,Standard,2,40,78.13,3125.2,20,9.7,2,8.9,8.0,1,2,7,1,0
M102790,eCommerce,Medium,West,Standard,41,188,38.6,7256.8,20,-17.9,3,15.0,7.0,0,1,2,1,0
M102791,Retail,Medium,West,Plus,10,215,39.74,8544.1,15,-37.7,0,13.8,8.1,0,1,3,0,0
M102792,eCommerce,Small,South,Premium,22,31,26.77,829.87,5,-11.0,0,17.1,5.5,0,1,1,0,1
M102793,Health,Small,South,Standard,21,33,89.65,2958.45,4,9.3,2,15.2,5.3,0,0,3,0,0
M102794,eCommerce,Medium,East,Standard,42,178,56.78,10106.84,33,-6.5,3,9.2,7.8,0,2,8,0,0
M102795,Services,Medium,South,Plus,16,171,86.6,14808.6,48,-21.1,1,12.4,4.4,0,1,6,1,0
M102796,Services,Small,East,Plus,53,58,94.2,5463.6,21,-10.6,0,10.2,7.9,1,0,6,1,1
M102797,Food & Beverage,Enterprise,West,Standard,23,1571,38.3,60169.3,11,42.4,3,6.9,5.4,0,1,7,0,0
M102798,Services,Medium,North,Plus,49,159,149.51,23772.09,13,-22.7,3,8.7,9.6,1,3,5,1,0
M102799,eCommerce,Small,West,Premium,57,26,83.1,2160.6,23,-4.8,1,13.4,6.3,0,0,1,0,0
M102800,Health,Small,West,Standard,31,38,59.89,2275.82,32,-9.2,2,19.5,9.0,0,2,6,1,1
M102801,Food & Beverage,Medium,East,Plus,6,468,40.26,18841.68,15,45.2,1,7.4,6.9,0,1,2,0,1
M102802,Retail,Medium,South,Plus,42,154,36.760000000000005,5661.04,12,-30.3,1,34.7,5.5,1,1,2,1,0
M102803,Services,Medium,South,Plus,25,208,55.91,11629.28,7,-15.1,5,6.5,8.7,2,1,6,0,0
M102804,Retail,Small,North,Premium,20,41,63.35,2597.35,10,3.6,1,10.7,7.5,0,0,8,0,0
M102805,Retail,Medium,South,Plus,27,212,15.07,3194.84,22,5.9,0,10.4,7.0,0,1,3,1,0
M102806,Food & Beverage,Medium,East,Plus,18,187,43.56,8145.72,19,26.8,0,19.5,6.0,0,0,3,1,0
M102807,eCommerce,Medium,East,Standard,17,330,61.88,20420.4,18,24.6,0,5.5,6.7,1,2,6,1,0
M102808,Retail,Small,North,Plus,59,47,69.97,3288.59,7,-13.3,2,8.7,10.0,1,0,3,1,0
M102809,Retail,Medium,East,Standard,17,296,51.3,15184.8,13,9.1,2,8.8,4.5,1,3,2,0,0
M102810,Retail,Small,West,Standard,28,49,68.82,3372.18,27,-1.6,1,20.0,4.7,0,0,2,1,1
M102811,Travel,Small,North,Standard,43,55,36.79,2023.45,40,-7.9,2,23.6,8.3,1,1,7,0,1
M102812,eCommerce,Medium,North,Plus,14,383,67.87,25994.21,26,24.5,0,7.3,9.0,1,1,5,0,1
M102813,Retail,Medium,West,Premium,37,351,62.93,22088.43,32,7.8,3,8.1,5.7,1,2,3,1,1
M102814,Retail,Small,East,Plus,53,90,93.38,8404.2,3,37.2,0,4.6,4.6,0,0,8,1,0
M102815,Services,Medium,East,Premium,48,337,118.58,39961.46,35,12.6,2,5.2,9.4,2,0,3,1,0
M102816,Food & Beverage,Small,West,Standard,2,32,94.62,3027.84,21,22.6,4,27.6,4.5,0,0,6,1,1
M102817,Services,Small,East,Plus,24,54,47.84,2583.36,18,-57.5,0,9.7,6.3,0,0,2,1,0
M102818,Food & Beverage,Small,East,Premium,1,51,27.65,1410.15,19,4.2,1,19.3,6.8,1,0,8,1,0
M102819,Travel,Small,North,Standard,36,78,34.129999999999995,2662.14,45,11.7,5,13.9,5.2,1,0,2,1,1
M102820,Food & Beverage,Medium,West,Plus,20,157,116.84,18343.88,11,13.7,1,38.1,7.2,1,0,4,0,0
M102821,Services,Medium,West,Plus,53,267,57.51,15355.17,19,36.2,1,17.3,6.8,2,3,5,1,0
M102822,Retail,Medium,South,Standard,11,173,64.28999999999999,11122.17,14,15.8,0,12.3,5.6,0,1,5,1,0
M102823,Health,Small,East,Plus,51,48,86.54,4153.92,7,-24.4,1,15.4,5.6,1,1,5,1,0
M102824,Health,Small,East,Standard,21,37,55.62,2057.94,4,14.1,1,5.4,9.4,1,1,7,1,1
M102825,eCommerce,Small,North,Standard,55,47,102.37,4811.39,7,20.7,2,8.9,6.7,1,1,7,1,0
M102826,Food & Beverage,Medium,North,Standard,12,134,25.76,3451.84,9,-11.1,0,18.0,7.7,1,0,3,1,0
M102827,Retail,Small,East,Standard,16,53,71.75,3802.75,15,-6.8,2,12.3,7.0,0,1,6,1,0
M102828,eCommerce,Small,East,Standard,21,43,136.56,5872.08,32,19.6,1,16.0,4.0,1,3,5,1,0
M102829,eCommerce,Medium,East,Premium,59,232,106.83,24784.56,7,2.4,2,10.1,8.3,1,1,4,0,0
M102830,Retail,Medium,South,Standard,44,435,110.21,47941.35,9,26.4,3,12.5,8.7,0,0,5,1,0
M102831,Food & Beverage,Small,West,Premium,49,35,24.31,850.85,44,6.4,2,24.0,9.3,2,1,7,0,0
M102832,Food & Beverage,Small,South,Plus,33,45,62.37,2806.65,11,-45.6,0,11.2,4.0,0,3,6,0,0
M102833,eCommerce,Medium,North,Standard,47,228,51.89,11830.92,10,3.7,2,13.9,1.9,1,0,1,1,0
M102834,eCommerce,Small,North,Standard,37,43,34.010000000000005,1462.43,10,-6.4,2,11.6,8.0,0,2,1,1,1
M102835,Services,Small,West,Premium,40,87,62.92,5474.04,17,16.0,1,8.3,6.2,0,1,6,1,0
M102836,Services,Enterprise,East,Plus,50,1227,27.8,34110.6,15,11.7,2,10.5,4.8,0,0,5,0,0
M102837,Retail,Small,South,Premium,59,33,68.72999999999999,2268.09,9,-18.3,3,13.6,7.1,2,2,5,0,0
M102838,Food & Beverage,Small,North,Standard,34,77,32.59,2509.43,12,6.8,0,22.4,5.8,1,0,7,1,0
M102839,Retail,Small,North,Plus,27,36,66.88,2407.68,27,14.2,2,12.4,4.9,1,0,2,1,1
M102840,eCommerce,Small,North,Plus,39,23,34.93,803.39,19,12.2,5,25.6,6.2,0,1,3,0,1
M102841,Food & Beverage,Small,North,Premium,44,31,46.32,1435.92,37,23.9,4,9.4,8.0,2,0,6,0,0
M102842,Food & Beverage,Small,East,Standard,59,26,43.94,1142.44,13,-20.1,1,14.7,7.1,0,2,7,0,0
M102843,Retail,Medium,North,Premium,42,117,51.31,6003.27,27,-1.0,1,2.8,7.8,1,1,8,1,0
M102844,Retail,Small,North,Standard,57,35,54.19,1896.65,28,-46.6,1,6.5,8.0,2,2,8,0,0
M102845,Services,Enterprise,South,Premium,44,1171,44.05,51582.55,9,28.4,1,6.7,4.6,0,3,3,1,0
M102846,Retail,Enterprise,East,Plus,57,1814,30.66,55617.24,20,5.1,3,10.2,7.0,0,2,2,1,0
M102847,Retail,Small,South,Plus,45,50,96.77,4838.5,16,0.5,2,21.9,6.9,2,3,6,0,1
M102848,eCommerce,Small,North,Standard,53,49,55.47,2718.03,3,0.2,3,5.3,6.7,3,0,2,1,0
M102849,Food & Beverage,Medium,East,Plus,12,161,63.69,10254.09,4,13.6,3,24.9,5.0,1,3,4,1,1
M102850,Food & Beverage,Enterprise,South,Standard,59,1636,44.06,72082.16,17,25.9,0,1.5,6.3,0,0,3,1,0
M102851,Food & Beverage,Medium,North,Standard,21,358,171.13,61264.54,3,-3.4,2,9.8,6.6,1,1,4,1,0
M102852,eCommerce,Small,East,Plus,48,46,58.11,2673.06,2,12.0,1,8.9,8.6,0,0,8,0,0
M102853,Food & Beverage,Small,West,Plus,24,46,99.44,4574.24,16,11.8,1,27.2,8.7,0,1,3,1,0
M102854,eCommerce,Small,East,Standard,28,26,46.74,1215.24,1,-45.4,0,15.6,8.9,0,2,7,0,0
M102855,Health,Medium,North,Plus,45,318,73.31,23312.58,6,-12.6,4,36.7,3.3,0,2,2,1,0
M102856,Services,Medium,South,Standard,32,410,50.16,20565.6,16,12.6,1,36.4,4.3,1,1,3,0,0
M102857,Food & Beverage,Small,East,Plus,43,45,90.91,4090.95,14,30.1,1,20.6,7.6,1,2,2,1,0
M102858,eCommerce,Medium,West,Plus,5,179,41.5,7428.5,14,32.9,4,10.0,9.2,1,2,6,0,0
M102859,Food & Beverage,Small,West,Plus,50,38,28.65,1088.7,23,-23.9,1,14.3,5.3,3,1,7,0,0
M102860,Food & Beverage,Medium,West,Plus,25,190,63.57,12078.3,30,25.0,1,11.7,7.3,2,0,1,0,1
M102861,Services,Small,West,Plus,47,35,94.2,3297.0,32,25.7,1,7.4,5.4,1,2,3,0,0
M102862,Food & Beverage,Medium,East,Standard,17,276,50.99,14073.24,47,12.1,2,21.1,7.0,0,1,8,0,1
M102863,Retail,Medium,East,Plus,36,243,40.89,9936.27,2,-41.4,0,2.7,6.4,0,1,5,1,0
M102864,Food & Beverage,Medium,East,Standard,35,313,25.76,8062.88,8,-8.8,2,7.0,7.5,0,0,2,1,1
M102865,Retail,Small,East,Standard,9,46,94.91,4365.86,6,5.4,2,4.1,5.5,0,1,2,1,1
M102866,Food & Beverage,Medium,East,Plus,28,163,33.34,5434.42,48,-2.2,2,6.5,4.7,1,1,4,1,1
M102867,Services,Medium,North,Standard,38,185,43.73,8090.05,16,-44.7,2,7.3,10.0,0,1,2,0,0
M102868,Health,Small,West,Standard,50,33,43.19,1425.27,14,-2.7,2,11.0,7.2,1,0,4,0,0
M102869,Retail,Small,North,Premium,53,37,53.24,1969.88,11,-17.5,2,22.1,9.9,2,0,5,1,0
M102870,Services,Medium,South,Standard,23,412,72.98,30067.76,10,16.0,3,10.1,9.5,1,1,4,1,0
M102871,Food & Beverage,Small,South,Standard,38,79,144.16,11388.64,10,13.6,0,20.0,4.0,1,0,5,1,0
M102872,Retail,Small,West,Standard,11,54,65.06,3513.24,11,14.5,1,35.9,6.4,0,2,1,0,0
M102873,Retail,Small,North,Standard,53,42,25.85,1085.7,10,-5.1,4,26.7,4.2,0,0,5,1,0
M102874,Retail,Small,South,Plus,52,25,51.78,1294.5,40,3.4,1,5.5,6.9,0,1,1,1,0
M102875,Retail,Small,South,Plus,59,43,65.6,2820.8,58,1.2,1,6.8,4.2,0,0,6,1,1
M102876,Retail,Medium,North,Plus,29,167,103.25,17242.75,56,23.1,0,20.1,4.1,0,3,5,1,1
M102877,Food & Beverage,Small,North,Standard,22,71,96.88,6878.48,3,-8.7,5,11.5,5.7,2,0,6,1,0
M102878,Services,Medium,South,Plus,45,125,50.68,6335.0,9,-13.7,0,10.4,6.2,0,1,3,1,0
M102879,Retail,Small,West,Standard,43,46,57.25,2633.5,2,24.2,2,16.1,6.9,0,0,2,1,1
M102880,Retail,Small,South,Plus,13,29,61.72,1789.88,57,21.1,3,20.0,4.9,1,0,6,1,1
M102881,Retail,Small,West,Plus,32,40,57.37,2294.8,20,13.3,5,17.5,7.0,1,3,1,1,1
M102882,Services,Medium,East,Standard,38,278,51.73,14380.94,27,37.7,2,5.8,9.1,1,0,4,0,0
M102883,Food & Beverage,Enterprise,West,Plus,27,1716,120.33,206486.28,14,48.9,1,8.3,7.6,1,1,3,0,0
M102884,Services,Small,West,Plus,22,39,37.03,1444.17,14,30.1,4,26.7,6.2,4,0,3,1,1
M102885,Retail,Small,East,Standard,15,52,87.9,4570.8,35,-13.4,1,11.0,7.6,0,1,4,1,0
M102886,Retail,Small,East,Plus,25,32,79.35,2539.2,16,21.3,2,32.2,3.7,2,2,4,1,0
M102887,Health,Small,North,Plus,15,44,50.66,2229.04,16,5.4,1,13.2,8.5,0,1,2,1,0
M102888,Retail,Medium,East,Standard,18,312,35.72,11144.64,25,-9.4,2,7.2,5.3,0,1,2,0,0
M102889,Retail,Small,North,Standard,11,45,55.35,2490.75,23,-13.3,1,16.1,9.3,0,0,4,1,0
M102890,Retail,Enterprise,East,Plus,23,997,74.66,74436.02,16,8.9,3,26.3,7.5,0,2,3,1,0
M102891,Health,Medium,East,Premium,38,200,10.3,2060.0,11,21.0,3,14.5,7.8,1,0,1,1,0
M102892,Services,Small,West,Plus,23,57,27.69,1578.33,10,33.3,3,14.6,7.8,0,2,7,1,1
M102893,Services,Medium,East,Plus,9,150,13.18,1977.0,33,17.8,2,15.4,6.8,0,0,4,0,1
M102894,Health,Small,South,Plus,48,29,64.05,1857.45,17,15.6,3,17.7,5.5,0,1,1,1,1
M102895,Retail,Medium,South,Standard,26,272,62.48,16994.56,8,-1.5,3,9.3,5.6,1,0,3,1,1
M102896,Health,Small,East,Standard,35,34,29.48,1002.32,29,7.8,1,3.0,10.0,1,0,1,1,1
M102897,Retail,Medium,South,Standard,31,132,34.18,4511.76,15,-29.9,2,17.9,6.9,1,0,8,0,1
M102898,Services,Small,South,Premium,30,64,60.61,3879.04,3,15.4,0,9.8,5.3,1,0,4,1,1
M102899,Food & Beverage,Small,South,Plus,26,27,21.31,575.37,8,12.5,1,14.4,7.7,0,2,8,1,0
M102900,Food & Beverage,Medium,East,Premium,45,205,77.1,15805.5,15,45.1,1,9.7,7.7,1,1,3,1,1
M102901,Health,Small,North,Standard,51,32,47.55,1521.6,3,2.1,1,14.5,6.3,0,2,8,1,0
M102902,Retail,Small,East,Plus,54,36,53.33,1919.88,19,29.2,2,6.8,5.8,1,0,8,1,0
M102903,Health,Medium,South,Plus,27,161,55.84,8990.24,22,-7.4,0,7.3,8.4,1,1,6,1,1
M102904,Food & Beverage,Small,South,Standard,21,51,26.12,1332.12,31,40.3,1,5.5,8.8,2,0,4,1,0
M102905,Services,Enterprise,South,Standard,5,1247,56.0,69832.0,18,34.9,1,8.6,7.7,0,0,8,1,0
M102906,Health,Medium,North,Plus,27,310,72.22,22388.2,9,27.9,2,5.3,7.4,0,1,5,1,0
M102907,Retail,Medium,East,Plus,59,178,36.09,6424.02,3,4.3,4,21.4,5.3,0,0,2,1,0
M102908,Travel,Small,East,Plus,16,84,33.86,2844.24,3,-1.9,1,26.6,7.0,0,0,1,1,0
M102909,Services,Small,West,Standard,50,21,139.32,2925.72,13,-5.2,1,4.3,6.4,0,2,5,1,1
M102910,eCommerce,Enterprise,South,Plus,45,689,31.93,21999.77,13,-18.4,2,12.3,4.9,0,1,2,1,0
M102911,Retail,Small,East,Standard,39,74,42.48,3143.52,3,13.3,2,10.9,8.9,2,0,6,0,1
M102912,Services,Small,East,Standard,34,47,108.89,5117.83,19,-2.5,1,27.3,4.6,0,1,5,1,0
M102913,Services,Small,East,Plus,45,45,20.490000000000002,922.05,11,11.4,5,16.4,3.7,1,2,4,0,1
M102914,Food & Beverage,Small,East,Standard,6,47,49.92,2346.24,6,6.7,2,23.6,8.5,0,0,3,1,1
M102915,Retail,Medium,West,Premium,8,269,71.4,19206.6,5,-20.6,1,17.0,4.0,4,0,2,1,1
M102916,Retail,Medium,West,Standard,12,244,51.64,12600.16,41,26.3,3,15.7,6.2,1,1,2,0,1
M102917,Travel,Medium,North,Standard,46,157,18.77,2946.89,2,5.1,0,6.3,5.5,0,0,6,1,0
M102918,Retail,Medium,South,Standard,26,293,27.66,8104.38,48,22.0,3,15.8,5.7,0,0,7,1,0
M102919,eCommerce,Small,East,Plus,13,50,17.17,858.5,7,-22.6,0,4.2,10.0,1,3,8,1,0
M102920,Health,Small,East,Standard,3,66,48.09,3173.94,51,-13.8,1,8.5,7.0,1,1,6,1,1
M102921,Retail,Small,South,Standard,29,74,65.71000000000001,4862.54,3,-5.6,1,2.7,8.0,1,0,5,1,0
M102922,Retail,Medium,North,Standard,24,247,35.93,8874.71,20,8.3,1,24.8,7.6,0,3,6,0,0
M102923,Services,Small,East,Standard,11,26,44.19,1148.94,36,0.7,3,14.7,5.8,0,1,2,1,0
M102924,Retail,Medium,East,Plus,2,409,44.06,18020.54,36,33.0,5,29.1,7.9,0,1,8,0,0
M102925,Services,Small,North,Standard,45,28,99.39,2782.92,20,25.8,1,12.0,7.6,0,3,1,1,0
M102926,eCommerce,Medium,East,Standard,46,248,60.12,14909.76,18,-13.1,3,15.0,8.1,0,4,8,0,0
M102927,Services,Medium,West,Plus,15,201,55.88,11231.88,4,67.8,3,18.7,5.5,1,2,1,1,1
M102928,Food & Beverage,Enterprise,East,Standard,30,1032,90.9,93808.8,29,1.1,4,14.1,7.6,1,3,8,0,0
M102929,eCommerce,Small,West,Plus,15,52,23.37,1215.24,33,31.4,0,8.5,7.2,0,2,7,0,0
M102930,Services,Enterprise,South,Standard,25,1307,59.69,78014.83,16,-3.3,3,11.2,8.8,2,4,4,1,0
M102931,Retail,Small,North,Plus,7,48,39.3,1886.4,18,16.7,4,9.3,6.3,0,1,4,1,1
M102932,Services,Small,East,Standard,56,30,106.73,3201.9,78,23.9,3,11.2,10.0,0,1,3,1,1
M102933,Travel,Small,North,Standard,43,38,91.3,3469.4,4,-30.1,0,19.8,7.2,1,1,2,1,0
M102934,Services,Small,North,Standard,54,31,39.28,1217.68,21,41.4,1,8.3,7.0,1,4,3,0,0
M102935,Food & Beverage,Medium,North,Premium,18,205,45.68,9364.4,29,-14.2,7,42.3,5.1,0,2,7,0,1
M102936,Food & Beverage,Small,West,Standard,52,38,30.85,1172.3,3,-4.7,1,2.9,7.4,0,1,3,0,0
M102937,Retail,Small,West,Premium,31,76,83.59,6352.84,3,-10.3,0,20.4,5.6,2,1,4,0,0
M102938,Retail,Medium,South,Premium,12,201,73.97,14867.97,8,-9.5,1,9.4,8.2,0,0,6,0,1
M102939,Retail,Medium,East,Standard,20,105,47.08,4943.4,9,-8.4,4,18.7,6.6,1,1,7,1,0
M102940,Health,Medium,South,Standard,48,358,46.8,16754.4,7,-23.3,2,7.1,10.0,3,0,3,1,1
M102941,Retail,Medium,North,Standard,46,257,41.09,10560.13,9,19.7,4,7.0,6.6,0,2,7,1,0
M102942,eCommerce,Small,West,Premium,43,38,103.18,3920.84,9,5.5,1,18.9,6.5,0,3,2,1,0
M102943,Retail,Medium,West,Plus,14,189,49.39,9334.71,15,-0.0,1,24.3,5.7,1,1,6,0,0
M102944,Food & Beverage,Small,South,Plus,39,29,41.98,1217.42,7,25.4,5,16.1,9.8,0,2,1,1,0
M102945,Food & Beverage,Small,South,Standard,56,79,79.19,6256.01,12,41.9,2,9.5,4.8,1,0,8,0,0
M102946,Food & Beverage,Small,West,Premium,3,41,12.620000000000001,517.42,15,-31.3,2,11.9,7.2,1,0,1,1,1
M102947,eCommerce,Medium,South,Standard,19,120,45.25,5430.0,11,38.7,0,9.5,7.6,0,1,8,1,0
M102948,Health,Small,South,Standard,5,45,85.09,3829.05,21,2.5,1,9.3,5.3,0,1,7,1,0
M102949,Travel,Medium,South,Standard,7,336,115.84,38922.24,39,-26.7,3,14.5,10.0,0,3,2,1,1
M102950,Retail,Small,South,Standard,59,42,36.8,1545.6,4,12.1,2,16.9,5.3,0,2,7,1,0
